RIK12 	7.16	1	CN1C2CCC1CC(OC(c1ccccc1)c1cccc(F)c1)C2 
RIK13 	7.32	1	CN1C2CCC1CC(OC(c1cccc(F)c1)c1cccc(F)c1)C2 
RIK14 	7.55	1	CN1C2CCC1CC(OC(c1ccccc1)c1ccc(F)c(F)c1)C2 
RIK15 	7.63	1	CN1C2CCC1CC(OC(c1ccc(F)cc1)c1cccc(F)c1)C2 
RIK16 	7.41	1	CN1C2CCC1CC(OC(c1ccc(F)cc1)c1cccc(Br)c1)C2 
RIK17 	7.63	1	CN1C2CCC1CC(OC(c1ccc(F)cc1)c1cccc(Cl)c1)C2 
RIK18 	7.56	1	CN1C2CCC1CC(OC(c1ccccc1)c1cccc(Br)c1)C2 
RIK19 	7.51	1	Cc1cccc(C(OC2CC3CCC(C2)N3C)c2ccc(F)cc2)c1 
RIK20 	7.1	1	Cc1cccc(C(OC2CC3CCC(C2)N3C)c2ccccc2)c1 
RIK21 	7.05	1	CN1C2CCC1CC(OC(c1ccc(F)cc1)c1cccc(C(F)(F)F)c1)C2 
SH1-12 	7.06	1	CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1CCCCCCN=C=S 
SH1-27 	6.96	1	CC1CN(CCCn2c3ccccc3c3cc([N+](=O)[O-])ccc32)CC(C)N1 
SH1-73 	6.36	1	CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1C 
SH1-93 	6.28	1	CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1CCCN=C=S 
SH2-21 	6.08	1	CC1CN(CCCN(c2ccccc2)c2ccccc2)CC(C)N1 
SH3-24 	7.21	1	CC1CN(CCCN(c2ccccc2)c2ccccc2)CC(C)N1CCCc1ccccc1 
SH3-28 	6.58	1	CC1CN(CCCn2c3ccccc3c3ccccc32)CC(C)N1CCCc1ccccc1 
SH3-64 	6.17	1	CCOC(=O)C1(c2ccccc2)CC2CC1CN2C 
SLW007 	6.43	1	Clc1ccc(C(OC2CC3CCC(C2)N3Cc2ccccc2)c2ccccc2)cc1 
SLW011 	7.43	1	Clc1ccc(C(OC2CC3CCC(C2)N3)c2ccccc2)cc1 
SLW017 	7.07	1	C=CCN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2 
SLW018 	6.39	1	Clc1ccc(C(OC2CC3CCC(C2)N3Cc2ccccc2)c2ccc(Cl)cc2)cc1 
SLW019 	7.27	1	Clc1ccc(C(OC2CC3CCC(C2)N3CCCCc2ccccc2)c2ccccc2)cc1 
SLW020 	6.82	1	Clc1ccc(C(OC2CC3CCC(C2)N3CCCc2ccccc2)c2ccccc2)cc1 
SLW021 	6.8	1	Clc1ccc(C(OC2CC3CCC(C2)N3CCCc2ccccc2)c2ccc(Cl)cc2)cc1 
SSK1-026 	7.31	1	Fc1ccc(C(OC2CC3CCC(C2)N3CCOCc2ccccc2)c2ccc(F)cc2)cc1 
SSK1-033 	6.15	1	Fc1ccc(C(OC2CC3CCC(C2)N3CCCOc2ccccc2)c2ccc(F)cc2)cc1 
SSK1-050 	7.18	1	Fc1ccc(C(O[C@@H]2C[C@@H]3CC[C@H](C2)N3CCOCc2cccs2)c2ccc(F)cc2)cc1 
SSK2-013 	7.88	1	O=C(NCCN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2)c1ccccc1 
SSK2-020 	7.44	1	Fc1ccc(C(OC2CC3CCC(C2)N3CCNCc2ccccc2)c2ccc(F)cc2)cc1 
SSK2-025 	7.37	1	OCCOCCN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2 
SSK2-032 	7.89	1	O=C(NCCN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2)c1cccnc1 
SSK2-046 	7.55	1	O=C(CCN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccc(F)cc1)c1ccc(F)cc1)C2)Nc1ccccc1 
SSK2-082 	6.74	1	O=C(CCN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccc(Cl)cc1)c1ccc(Cl)cc1)C2)Nc1ccccc1 
MFZ12-15 	7.97	1	Cc1ccc(-c2cc(C3C(c4ccc(Cl)cc4)CC4CCC3N4C)on2)cc1 
JJC4-017	8.76	1	FC(C=C1)=CC=C1N(C2=CC=C(F)C=C2)CCCN3CCN(C[C@](O)([H])CC4=CC=CC=C4)CC3
MFZ1-76	8.53	1	FC(C=C1)=CC=C1C(C2=CC=C(F)C=C2)O[C@H]([C@H]3C)C[C@H]4CC[C@@H]3N4C
MFZ4-48	8.26	1	CN1[C@H]2[C@@H](C)[C@@H](C3=CC=C(Cl)C(Cl)=C3)C[C@@H]1CC2
MFZ6-21	8.47	1	FC(C=C1)=CC=C1C(C2=CC=C(F)C=C2)O[C@H]([C@H]3C)C[C@H]4CC[C@@H]3N4C
PG1053	8.2	1	CN1[C@H]2[C@@H](O)C[C@@H]1C[C@H](OC(C3=CC=C(F)C=C3)C4=CC=C(F)C=C4)C2.C
JJC8-016 	6.93	1	Fc1ccc(C(SCCNCCCc2ccccc2)c2ccc(F)cc2)cc1 
JJC8-088 	8.59	1	[O-][S+](CCN1CCN(CC(O)Cc2ccccc2)CC1)C(c1ccc(F)cc1)c1ccc(F)cc1 
JJC8-091 	6.53	1	CC(O)CN1CCN(CC[S+]([O-])C(c2ccc(F)cc2)c2ccc(F)cc2)CC1 
AA-A5T 	4.88	0	CN1C2CCC1CC(OCc1ccc(F)cc1)C2 
JJC6-004 	4.78	0	CN(C)C(=O)CSC(c1ccccc1)c1ccccc1 
JJC6-015 	4.46	0	CN(C)C(=O)C[S+]([O-])C(c1ccc(Cl)cc1)c1ccc(Cl)cc1 
JJC6-045 	4.67	0	CN(C)C(=O)C[S+]([O-])C(c1ccc(Br)cc1)c1ccc(Br)cc1 
JJC9-027 	4.81	0	O=C(C[S+]([O-])C(c1ccc(F)cc1)c1ccc(F)cc1)N1CCN(CCCc2ccccc2)CC1 
SH2-46(A) 	4.51	0	CC1CN(CCCn2c3ccc(Br)cc3c3cc(Br)c(Br)cc32)CC(C)N1 
